用户ID,会员级别,手机参数,昵称,购买时间,评论内容
,,,,,
1033730770654,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,k***6,2019-01-25 15:06:50,隔天就到了，完美
1033912568797,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,m***0,2019-01-29 16:03:57,速度超快，头天晚上下单第二天中午就到了，苏宁值得信赖
1033839686645,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,c***族,2019-01-26 16:22:26,物流速度快  宝贝是全新国行正品   很喜欢  苏宁果真值得信赖
1032872571104,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,h***g,2019-01-17 00:53:34,很好呀，超级棒。
1033713535284,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,m***1,2019-01-24 11:57:55,东西很好、喜欢苏宁最大的理由就是物流太快、服务太好！给物流小哥赞一个
1033548551624,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,李***8,2019-01-22 19:13:06,手机收到了非常满意很流畅绝对正品国航好评
1033730894686,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,小***部,2019-01-25 15:07:32,非常满意 物流四个多小时贼快 手机是正品 电子发票
1035925728391,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,心***9,2019-03-01 16:47:29,手机买了两个多星期了，老公说，没什么问题！用挺好的！
1033008460694,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,凌***封,2019-01-20 21:05:21,可以 很好
1033115167546,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,柔***哥,2019-01-18 21:24:06,还可以 满意
1032858956679,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,南***0,2019-01-19 15:17:02,好用比6sp好用多了
1033381746040,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,正***待,2019-01-22 11:33:25,手感很好，速度很快  吃鸡画质很清晰
1033223003828,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,s***6,2019-01-19 20:55:14,很好很满意
1033876309149,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,w***i,2019-01-28 09:03:50,相当的满意
1033076474828,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,面***甜,2019-01-19 15:40:19,16日中午拍，17日傍晚收到的，叫人检查过了是原封国行没问题，苏宁还是值得信赖的.
1033871019391,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,以***明,2019-01-25 19:03:51,第二天就送到了，正品
1032056851992,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,d***4,2019-01-10 18:44:09,手机质量不错非常好，全家人使用的都是华为手机！手机使用了几天说下感受，这个价位手机的反应速度算是很快了基本不卡顿很流畅，屏幕触摸灵敏，画面显示清晰细腻柔和不刺眼，相机像素足以满足日常生活关键是电池待机时间很不错！
1034204998980,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,阿***1,2019-01-30 12:57:24,宝贝不错，很流畅，终于可以用新机了😄😄😄😄
1035807245066,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,a***1,2019-02-26 16:49:18,用了几天，还行~一直都是用苹果的，就没有想要换~因为喜欢打游戏 ，就没有在X和8P之间考虑了好久，最后还是选择了8P，手机而已，价格也差一千多，无所谓了。
1033320656858,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,淘***2,2019-01-23 18:10:13,到货速度快，使用流畅！果然还是苹果手机好！
1034630918294,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,袖***z,2019-02-05 13:05:21,优秀 5点多拍的 第二天都到了
1032713194236,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,凡***林,2019-01-16 16:51:20,上午订单下午就送到了，验货以后收货的。降价以后买的，非常喜欢。
1033519315069,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,小***啦,2019-01-22 15:14:57,完美哈哈哈哈哈哈，物流还不错
1035108375704,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,我***i,2019-02-12 10:28:03,应该是新的吧。反正现在感觉还不错
1035216023457,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,肉***神,2019-02-14 09:38:00,挺好的人新机 去苹果专卖店测试过
1033220210462,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***7,2019-01-20 20:32:11,今天下午收到货，验了手机是正品，必须给力，第一次在苏宁买的第一台手机，真的很赞，值得推荐
1033233356409,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,曹***7,2019-01-22 21:30:49,好。第一回在线上买手机，之前都是在苏宁实体店买。序列号查过了，没问题
1033353736248,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,p***a,2019-01-24 00:52:05,可以
1033417526225,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,x***h,2019-01-22 16:30:55,12日拍，21日收到还是慢了点。手机全新未激活，手机用着很好。第一次苏宁易购，总体评价还不错，可以放心买。总体好评五星！
1033647687123,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,斯***1,2019-01-23 17:49:19,感觉还行，搞活动便宜力度还挺大，刚收到货，应该是正品，掉电挺快&hellip;&hellip;
1034398118426,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,迪***旭,2019-02-01 19:39:24,还可以
1033452098306,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,那***1,2019-01-22 21:51:15,非常棒
1034090237497,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,陈***n,2019-01-30 14:23:52,不错呀
1033850303056,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,勾***颜,2019-01-25 15:59:01,买回来四五天了 用着比较流畅 包装都很好
1033977850186,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,q***3,2019-01-27 22:12:53,不错，新机子使用中
1033302595760,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,中***者,2019-01-20 16:20:37,很好，是全新机子
1033317792952,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,紫***0,2019-01-23 17:46:02,正品无疑了，手机很不错，终于可以把小6替换了
1035268071363,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,c***l,2019-02-15 01:10:01,收到验货包装都完整，查询验证串码也都正确，激活后官网显示保修一年，做工也比较细致，没有某些买家反应的背面边框较大的情况，开机链接无线网待机一天一夜掉电百分之8左右，比较省电，快递比较给力，两天就到了，给力的一次购物！后续使用会再来追评
1033993722267,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,缤***x,2019-01-28 08:37:31,宝贝收到 性能提升 值得拥有
1033265249053,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,a***0,2019-01-22 11:10:08,很好很好很好
1034177600540,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,橘***姐,2019-02-01 21:58:12,还可以，买的第三天到，不错的，反应快
1035130167811,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,对***貌,2019-02-12 15:48:00,用到现在才来评价，手机没问题原厂正品，运行快没瑕疵，是正品无疑，过年回去没有买手机套，掉了两次地上机身有磕碰，难受啊&hellip;&hellip;
1033548684051,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,米***1,2019-01-25 20:53:22,手机收到，使用了几天。主要是xs玩游戏始终不太满意，8p玩游戏给力，各方面使用还好。所以购买了8p如果系统能在老一点就好了。12.12耗电似乎比较快，流畅度很好，日常软件游戏加载速度不输xs，苏宁易购第一次购买手机，感觉服务不错。
1034253449130,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,我***料,2019-02-01 15:18:46,好吃
1033895264450,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,诚***p,2019-01-29 13:19:54,很赞
1033864127483,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,莫***急,2019-01-25 17:53:04,挺好的
1033327923945,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,雪***寒,2019-01-20 20:03:53,手机非常不错，尤其是快递非常给力。之前还担心会与实习店有很大差别，用起来非常舒适。一直喜欢苹果，也喜欢苏宁，建议大家购买，相信品牌
1032923880589,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,笑***猪,2019-01-20 09:10:09,正品有保障，快递也挺快的，好评
1033014137353,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,杨***4,2019-01-19 23:50:14,手机已经收到了，感觉很不错，很流畅的
1034157869351,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,莱***器,2019-01-31 11:53:29,已在官网验证是国行正品，买电器、数码我只选苏宁。大卖场值得信赖！5星鼓励！
1033407638196,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,l***装,2019-01-22 15:16:46,是正品新机 用着也不错。苏宁易购值得相信。
1033672664209,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,c***7,2019-01-27 09:26:21,好
1034879643808,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,黄***3,2019-02-07 22:16:02,上一部手机是iPhone 6 plus，也是在苏宁买的，很好用，用了三年半有点卡了。今年得了压岁钱换部新的手机，新手机真的好用，虽然不是最新款，希望它能用两三年！
1033664653414,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,黯***风,2019-01-26 00:00:33,不错的手机，经典无法被超越！
1033210816847,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,蓝***5,2019-01-22 17:54:39,手机很好用 还是喜欢苹果的系统
1034290478306,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,颓***亡,2019-01-31 13:49:32,用了几天才来评价！手机质量很好，爱思助手查完是正品行货。目前使用没问题
1033622989535,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,郭***3,2019-01-25 16:13:17,用着挺好 第一次用苹果，上手很快，查了是正品，客服很好说话，总之很满意😄
1033463565185,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,那***雪,2019-01-24 08:29:17,很好，很顺畅，黑色好看，大气
1034162049361,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,j***g,2019-01-31 12:49:04,不错发货及时 是正品用起来没毛病 这价格买性价比超高
1033158832797,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,当***时,2019-01-22 10:44:23,非常满意，iPhone质感依然很棒，唯一一点疑虑就是晚上录视频不是很清楚
1035062020190,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,s***4,2019-02-17 09:36:57,很好，有点小瑕疵，激活后才看到！不影响使用。比7P强大很多，但是屏更黄
1032686052928,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,w***2,2019-01-18 04:10:48,第一天拍下第二天就下午就到手了，是正品开心，送给妈妈的
