用户ID,评论内容,会员级别,点赞数,回复数,得分,购买时间
11877537264,手机没啥问题。不插sim卡也能激活。配件应该都是假的。其他的再用用看吧,金牌会员,0,0,3,2018/9/5 12:46
11344230755,物流很快，感觉是次品，后盖上面缝很大，有粘过胶水痕迹,PLUS会员,1,0,2,2018/3/26 15:57
11330426264,"机子不错.当天激活过段时间追加。
就是刚买半天又降189块.还好补了差价
黑色风骚阿哈哈哈哈",金牌会员,0,0,3,2018/3/21 18:40
11789938594,应用闪一下什么意思，才买了几天/狠扎心了,金牌会员,1,0,2,2018/8/9 18:42
10927368916,给我号。。。。？？？好烦。。。。,钻石会员,0,0,2,2017/11/5 13:25
12055829966,包装有挤压变形的痕迹，手机用了一个星期，目前没有什么问题，在过段时间看,金牌会员,0,0,2,2018/10/29 10:09
11787141653,外观有磕碰，好象用过一样，建议不完再京东买，去*买好一点,金牌会员,1,0,2,2018/8/8 21:43
11433595198,习惯性好评，但是这个机器左上角 有一块褪色&hellip;已经激活&hellip;第一次遇到,PLUS会员,0,0,3,2018/4/27 8:46
10839746101,目前用着还可以...电量一般吧&hellip;微博闪退 包装不尽如人意 过后再来补评价吧,金牌会员,0,0,3,2017/10/7 9:46
10922700980,京东的心真大，好歹也是六千的手机，就拿个简单袋子装，真是服气，幸亏手机暂时没发现问题?，两心给快递小哥,金牌会员,0,0,2,2017/11/4 9:31
12109125567,。。。。先看看吧，没注意有一道划痕就@了，手贱，键盘侠放过我,银牌会员,0,0,3,2018/11/10 17:40
10969243162,还行  正在使用。。。。,银牌会员,0,0,3,2017/11/14 14:33
12248550961,这就是销售啊哼双十一5599双十二就5499了那过年呢？会不会更便宜真是脑子进水了。早知道在~*~买就好了,银牌会员,3,0,3,2018/12/12 13:24
10957316812,差不多,金牌会员,0,1,3,2017/11/12 12:47
11366049269,拍照不用说了，放大十倍非常清晰，完美，就是我买了就降价了，保价成功，这都快一个月了，差价还没有反给我，也是666,金牌会员,0,0,2,2018/4/3 10:09
12428324362,买来玩吃鸡没多久因为高通事件降价好亏啊。。。。还行，，吃鸡无压力,银牌会员,0,0,3,2019/1/31 12:58
11793675726,刚买就减价！五六九九买的，一下子五三九九还不给价保！**，手机用起来还可以吧应该是正品反正看运气咯，京东二手翻新机还是有的混在里面一起卖，自己注意看外观查激活日期很重要！,金牌会员,0,0,2,2018/8/10 20:59
11922815693,8月中旬买的@日期有点迷是8月30号用着看吧目前手机没什么问题,PLUS会员,0,0,3,2018/9/18 15:17
11313429474,送来的时候手机盒子有个角就变形了，几千块的东西就这么简单包下呀？手机目前没发现什么问题！用几天再来评论！,金牌会员,0,0,2,2018/3/15 22:27
11054754298,买了第六天。出现卡顿。一直卡着。直到没电关机。重启后才可以用。,PLUS会员,0,0,2,2017/12/9 16:20
10993444285,有点掉漆啦，目前没有别的问题啦，先用着吧不想在换来换去的，,银牌会员,1,0,3,2017/11/20 8:42
11050498779,手机还可以，目前还没问题，可是评论里有五千不到就到手的，我双十一5788，晕死，这价格。,银牌会员,0,0,2,2017/12/7 23:53
11451211256,还行吧,金牌会员,0,0,3,2018/5/3 15:35
12007254195,9：46收到消息已经开票，一看开票时间是10：06，好牛，哪国的时间和我们北京时间时**0分钟！！！！！,钻石会员,0,0,3,2018/10/15 9:51
11820045788,用了十多天 被偷了&hellip;,金牌会员,2,0,3,2018/8/19 6:19
11640356816,看视频10分钟就发烫,金牌会员,0,2,3,2018/6/25 15:44
11309407377,"还可以吧，就是刚刚买几天就发现降价了。质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物.....",钻石会员,0,0,2,2018/3/14 16:02
10821353362,给三星的原因是。手机打开有很多絮状的颗粒  新手机不该有这些吧。 正反面都有。其他的在使用中,PLUS会员,0,0,3,2017/9/29 7:58
11939809394,今天刚刚拿到的新手机，充电器就有问题，虽然说客服说会解决，但是流程要个3至7天，新手机挺膈应人的,银牌会员,0,0,2,2018/9/23 16:03
12382085063,第一天还挺好的 第二天就出现连接不到网络的问题 而且信号不好,金牌会员,0,0,2,2019/1/17 15:10
11039611018,用了大概十几天吧，现在才过来评价，也是为了看看这个，品牌，这手机到底好不好用？以前也买过，啊,PLUS会员,0,0,3,2017/12/4 11:30
11460103511,手机多玩一会儿摄像头附近就会热 电量没的也快 目前其他毛病还没发现,银牌会员,2,2,3,2018/5/6 16:59
11448968577,刚到第二天就这样了，我在想要不要退。有没有兄弟跟我一样的。心好累啊！在网上买个手机老是提心吊胆！,银牌会员,1,3,2,2018/5/2 20:01
12464753146,PP验机助手显示是换过主板的，不知道是不是二手机，因为激活了，暂时先用吧。,银牌会员,0,2,3,2019/2/18 19:32
11506729067,使用一天心得：1、一直无法查询保修期限；（次日再试）；2、漏电，今天下午充电时不小心触碰到膝盖，有微弱静电。其它暂未发现,PLUS会员,0,0,3,2018/5/21 21:13
12457643290,还行吧，虽然机子有不明白的问题，只能说富士康做得差了。,PLUS会员,0,0,3,2019/2/16 14:19
10954549807,手机是不错 第二天就送达了 可是当时付款的时候白条免息券是怎么也没打开  导致不分期  需要一次性还钱,金牌会员,0,0,3,2017/11/11 21:16
12461842820,买来一个月了，除了开机会闪一道白线之外其它都还好。不知道怎么说,注册会员,0,0,2,2019/2/17 21:14
11656363303,手机有磕碰,金牌会员,0,1,3,2018/6/30 9:44
11196110640,拿到货就打开看了，手机有点掉漆，本来打算换一个的，老公急着用，就没换了，配送速度挺快的,金牌会员,0,0,2,2018/1/28 8:38
11667922306,虽然说看起来几乎完美但是还是建议不要在网上买  我查我自己的序列号是上个月激活的  网上买东西纯属看运气,金牌会员,0,1,3,2018/7/3 16:37
11406381258,中规中矩，没什么亮眼之处。科技就是换个壳子嘛。苹果也就这样吧！,PLUS会员,5,5,2,2018/4/17 19:43
12427283281,刚买上，能用，2018年生产的，打开后，手机感觉被别人摸过。,铜牌会员,0,0,3,2019/1/30 22:58
11137240523,苹果8p真心不怎么样，晚上拍照闪光灯都不会亮，[闪光灯开启模式]。电掉的快，没啥好用的,金牌会员,0,0,2,2018/1/6 23:15
10944395186,真的是又厚又重边框又宽，跟板砖一样。再带个套更难受拿着，不过系统还是可以的,PLUS会员,0,0,3,2017/11/9 15:33
11335696383,都挺满意的，就是开箱之后手机上确实有灰，我依稀记得苹果设备包装是密封的啊，第一次在京东买，还是有点担心出现问题的。,银牌会员,0,0,2,2018/3/23 15:22
11984490136,总的来说还行吧 玩王者荣耀可以 发烫不是很厉害 用了一个半月目前来看没什么大毛病,金牌会员,0,0,3,2018/10/8 10:19
10903346416,比较不愉快的体验吧，激活后才发现一侧缝隙很大，可以塞一张纸。,金牌会员,6,6,2,2017/10/29 15:31
10937268561,拿到手没拆封第一时间官网查询序列号居然是激活的，随后电话苹果400，告知可以购买，然后神奇般的显示未激活了，随后正常激活显示正常时间，不知道是不是全新，反正激活使用了。,钻石会员,0,0,3,2017/11/7 20:37
11961022897,好像不是全新  备忘录 有用过2016年12月 不知道是不是翻新机 目前没问题,PLUS会员,2,0,2,2018/9/30 1:12
11516839365,妈的，昨天刚买，今天 s u ning看到6.18优惠，到手价只需5688，亏的一批,银牌会员,2,2,3,2018/5/24 22:52
10950239190,用了两天过来评价，是正品；程序卡死两次；拨号音无法关闭；其他还可以！整体来说手机体验 一般,金牌会员,0,0,2,2017/11/10 23:59
11423524228,有小瑕疵！今天刚收到！手机是正品，查了序列号，确认了不是翻新机！正在使用中！后续有什么再追加评价吧！,金牌会员,2,0,2,2018/4/23 18:23
11251923850,没有网上说的 那么多毛病  先用着  再看看再来评价,金牌会员,1,3,3,2018/2/20 13:18
11132287491,由于怕note8碎屏，就买了果8刚用一天。可能安卓用习惯了 再换苹果感觉各种不方便诶。可能习惯点会好些吧。最重要的摄像头有灰,PLUS会员,0,0,2,2018/1/4 23:32
11471136125,今天刚收到，样子很惊艳，但是出现一吃比拍照黑屏，不知道是不是故障机??,银牌会员,5,2,3,2018/5/10 12:05
11635390843,"左上角被擦了个白点，很蓝瘦！是手机收到就有的！
手机挺好用的，没有质量问题，",PLUS会员,0,0,2,2018/6/24 11:16
11517062856,不满意，vifi无限链接还没6s好，电量也烧的快，待机都烧电，感觉花了六千块买了个屏幕似的,PLUS会员,0,0,2,2018/5/25 3:13
12380235380,京东快递没话说  给三颗星是因为我一直用华为，对苹果不感冒  媳妇要买没办法 你懂的,钻石会员,3,0,3,2019/1/16 22:42
11410488358,"4月5号买的5799，过没几天就5499了。吐血。。然后今天才知道7天内可以申请价格保护。错过了。大家记得。应该随时注意看一下。
一直用苹果，没有什么好说的。就这样，不卡的。手上的6sp都要三年了，也不卡的~",PLUS会员,0,0,2,2018/4/19 10:21
11685559619,7月7日买的，8日拿到手。到苹果官网，查询售后到期日期截止2019年6月22日。很明显我买到之前就在18年6.22被激活过了。不说了看图吧,金牌会员,0,0,2,2018/7/9 8:11
10958988404,通病多 右下角缝隙大。发烫的厉害 充电接触不良  自己在实体店买的6用了三年 没什么毛病 希望这次在jd上买的也能如此 最最最重要的是 这个活动弄的我亏啊,银牌会员,0,0,3,2017/11/12 17:58
11980094051,大意，没看清楚机身就@了，几处花点，而不能做任何处理的理由就是你已经@了，自认倒霉吧，收到货请看清,钻石会员,0,0,3,2018/10/6 20:03
10954667068,5??6??8??8??到手应该还行吧&hellip;&hellip; 用了一天了 结果就是用酷狗听歌还有玩游戏时都有发热 不知道是通病还是只有我的是这样 电池续航的话&hellip;这通病不说了,钻石会员,0,0,3,2017/11/11 21:37
11354479688,今天是买后的第21天，早上起来发现黑屏了~其它还是可以的，硬重启后现在正在用，估计找客服也是让你试这试那，不会让你换新的，不想麻烦，希望别再出现了,PLUS会员,0,0,2,2018/3/30 7:57
12101079671,@了才发现信号接收位置有个橡皮裸露充电满了还一直显示充电状态只能给中评快递小哥给好评送货很及时态度好,银牌会员,0,0,2,2018/11/8 20:41
10976599497,刚买回来的第三天，有过一次卡机，后来重启了之后到现在就没有试过，希望以后都没有什么问题吧！先用着看吧,金牌会员,2,6,3,2017/11/15 22:47
12218664394,还行吧就是电池不大耐用刚开机96上午都没咋玩下载个~就剩82的电啦,金牌会员,0,0,2,2018/12/4 12:31
11723753004,外观还不错，用了两周竟然有时会出现应用闪退，这就尴尬了，还能坚持到我三年后换机吗？,PLUS会员,0,2,2,2018/7/20 15:40
11444646645,比iPhone 7 Plus 重得多！加个原装硅胶套，分量十足！只是习惯iOS 的生态了，硬件体验一般吧，没惊喜，上部是iPhone 7，毕竟价格在这儿，还行吧！,PLUS会员,0,0,3,2018/5/1 11:07
11591045092,还没用，感觉包装真的很粗糙，防碰撞措施也没有，手机外包装密封也不严，很容易偷天换日！快递还不错，用用我在来评论,银牌会员,0,0,2,2018/6/14 10:32
12476624329,1月22买的，到现在快1月，电池健康就99了，我就放家里打打游戏的，平时用是另一部手机,PLUS会员,0,0,3,2019/2/22 11:41
12400833329,肯定是二手了，2019年4月21号就过了保修期了，好在目前还没什么大毛病，希望以后也一样吧，唉！,注册会员,1,3,3,2019/1/22 21:52
11539715133,我不知道你们的手机卡不卡，反正我玩吃鸡的话有时候卡到爆，网络没问题，在想会不会是因为手机系统的问题，系统11.31的要不要升级11.4？？？,金牌会员,0,0,3,2018/6/1 6:39
12429046057,无耳机转接线&hellip;&hellip;,PLUS会员,0,0,3,2019/1/31 17:41
10989466869,手机非常不错，双11活动买的。使用白条分期6期免息捐12期免息半折，下单后发现手续费还是原价。和客服沟通后，并没有什么用。,金牌会员,1,0,2,2017/11/19 6:32
10808650886,这两个心给快递小哥的，怎么跟我的6一样，好慢，外观是还好，跟7一样，系统下载好久才能下到，音乐更惨，一直转圈都看不到,钻石会员,0,0,2,2017/9/24 13:47
11338527350,"玻璃面的金色没有6的漂亮,总体还好、使用待观看。可恨的客服,下单后可免费领取电信卡,我领取了,手机收到后没收到卡,联系客服,一顿扯谎,前后说话不一,问题还没解决。哎,京东也有这样的服务啊",PLUS会员,0,0,3,2018/3/24 15:55
10940855531,媒体纷纷报道8在国内无人问津，可我依然需要抢购，在我几乎绝望的时候又抢到了一台，可惜反馈活动已经三天，不开心，出于送人需要，而颜色也刚好是最贵的那款，生活处处是套路，让人防不胜防。,PLUS会员,0,0,3,2017/11/8 18:08
11734356674,一直用苹果手机，之前一直在官方实体店买，觉得京东信誉挺好的，但是产品真的差劲啊，手机声音小，音质也不好，耳机打开用，一只有声音，一只没声音，大家还是在店里买吧，贵一点但是放心,银牌会员,0,0,2,2018/7/23 18:55
11808919646,还好，购买了两三天了，没发现其他什么问题，之前一直忧心忡忡担心买到翻新机，但是回来之后在官网查是没激活的，在itunes/tools上查都和机子符合，就发现充电的时候充电头发烫特别厉害，其他的有待观察。,PLUS会员,0,0,3,2018/8/15 15:14
12139433925,流畅性可以，但对于我这种喜欢玩游戏的人来说，它有这个很严重的问题，它会失触，摸着摸着就触摸失灵了,银牌会员,0,0,2,2018/11/15 17:23
11370878906,"送货超快
手机也很漂亮，这可能是它唯一的优点了
新机没有我用了两年多的6sp快
不使用待机5小时掉20%的电，抖音刷十来分钟，掉了10%",PLUS会员,0,0,2,2018/4/4 22:49
11876198904,打开包装后，没有磨砂钢化膜、亿色（ESR） 苹果手机壳、小米(MI) 10000毫安充电宝、数据线三合一充电线、无线运动蓝牙耳机跑步防水入耳式立体声音乐颈挂等......,金牌会员,0,0,3,2018/9/4 23:33
12359910564,电池不耐用，其余还可以，原先购买价格为5499其他购买途径相对便宜500元左右，相信京东所以在京东自营店购买，谁知道一月不到降价700元，悲哀。。,银牌会员,8,0,2,2019/1/11 9:13
11296773350,手机收到还可以，总觉得有上当的感觉，2月27日购的套装，今天来评价发现多花了*元，这还有没有天理呀？？？？？是商业欺诈吗？希望京东能给出满意的解释,金牌会员,2,0,2,2018/3/10 10:52
10842355691,很明显，暴力分拣，本来里面都是空的，也不用海绵垫一下，。。手机还在适应中,钻石会员,1,1,3,2017/10/8 10:14
12198488029,外观上有瑕疵，@后换不了，难过。电板容易发烫，续航还可以。下单的亲们，拿到手机后一定要观察仔细些。,金牌会员,1,0,2,2018/11/28 22:31
11073444385,"物流很京东！
手机激活的时间真的是相当长，然后今早发现手机拍照出了状况，虚景，还一直闪屏，由于视频上传限制，我先放了前半段。",金牌会员,6,3,2,2017/12/15 9:34
12133131706,评论我就不发图片了，我就想说这个手机用着不错，就是一点！！！！！！！后面摄像头用手摁下就咯噔一下，不知道在座各位有没有这个毛病？还是商家原因？正常摁摄像头是不会响呢吧？,金牌会员,1,4,3,2018/11/14 15:41
11401378101,手机应该是正品   耳机和数据线  呵呵    瞎子都能看出来是仿制的    还踏马充其量是个普仿或高仿    精仿都算不上！数据线拿在手里就给人一种僵硬感！  估摸着充电头也是仿的   是正品的可能也就手机和那颗取卡的针了！,PLUS会员,1,1,3,2018/4/16 7:02
10911786551,外观不错，但是感觉iPhone8P手机用起来网络不顺畅，与iPhone6对比的话，无线网接收没有其他型号iPhone手机好用，花这个价格感受到这种效果，给予差评,银牌会员,0,1,2,2017/11/1 11:13
